id,full_name,p_b,job,country,state,city,series,no_of_units,marketing,warranty
2817,Annabella O'Kieran,Personal,Software Engineer,United States,California,San Jose,XPS,1,Social Networks,24
2818,Adolph Currell,Business,Chef,United States,California,Oakland,Chromebook,67,Tech Blogs,36
2819,Willem Merton,Business,Software Engineer,Canada,Ontario,Clarence-Rockland,Servers,86,Recommendation,12
2820,Abbye Wrankling,Business,Game developer,Canada,Ontario,Newmarket,Alienware,31,Tech Blogs,12
2821,Jacqueline Treweek,Business,Game developer,Canada,Ontario,Barrie,Alienware,27,Recommendation,12
2822,Tobey Casarino,Personal,Student,United States,California,Sacramento,XPS,1,Offline,12
2823,Worden Dutt,Personal,Software Engineer,Canada,Ontario,Ingersoll,XPS,2,Offline,6
2824,Analiese Rockey,Business,Student,United States,California,San Jose,Inspiron,25,Social Networks,36
2825,Nicolette Hatcher,Personal,Software Engineer,Canada,Ontario,Prince Edward,XPS,1,Tech Blogs,24
2826,Jephthah Odell,Business,Chef,Canada,Ontario,Greater Napanee,Chromebook,24,Tech Blogs,36
2827,Roosevelt Allmen,Personal,Student,United States,California,Pasadena,Inspiron,1,Tech Blogs,12
2828,Mureil Harvett,Personal,Game developer,United States,California,Stockton,Alienware,1,Offline,12
2829,Pietra Francke,Business,Student,Canada,Ontario,Brampton,Chromebook,22,Social Networks,36
2830,Davine Hardware,Personal,Chef,United States,California,San Rafael,Chromebook,1,Tech Blogs,24
2831,Erena Ottee,Business,Software Engineer,United States,California,San Diego,Alienware,53,Recommendation,24
2832,Fredra Aland,Business,Software Engineer,Canada,Ontario,Sarnia,XPS,60,Social Networks,36
2833,Bathsheba Tulleth,Personal,Student,Canada,Ontario,Dorchester,Inspiron,1,Tech Blogs,36
2834,Berta Petz,Personal,Software Engineer,United States,California,Mountain View,XPS,1,Social Networks,24
2835,Isabeau Matiewe,Business,Software Engineer,Canada,Ontario,Kitchener,XPS,68,Recommendation,12
2836,Ev Zahor,Personal,Student,United States,California,Bakersfield,XPS,1,Recommendation,24
2837,Leighton Almon,Personal,Software Engineer,United States,California,Petaluma,Servers,2,Social Networks,12
2838,Richardo Salterne,Business,Chef,United States,California,Los Angeles,Chromebook,21,Social Networks,36
2839,Corene Millhouse,Personal,Student,United States,California,San Bernardino,Inspiron,1,Recommendation,6
2840,Quintilla Annes,Personal,Chef,Canada,Ontario,Woodstock,Chromebook,1,Recommendation,12
2841,Christabella Eckert,Personal,Software Engineer,Canada,Ontario,Brant,Servers,2,Social Networks,6
2842,Fairfax Mewburn,Business,Game developer,Canada,Ontario,Aylmer,XPS,21,Offline,12
2843,Dana Althorp,Personal,Software Engineer,United States,California,Fullerton,XPS,2,Recommendation,6
2844,Bettine McVey,Personal,Chef,United States,California,Garden Grove,Chromebook,2,Offline,6
2845,Chelsae Gauntley,Business,Software Engineer,United States,California,Simi Valley,XPS,79,Social Networks,12
2846,Dania Kinde,Personal,Software Engineer,United States,California,Sunnyvale,XPS,1,Offline,12
2847,George Rodenborch,Personal,Chef,Canada,Ontario,Lambton Shores,Chromebook,2,Tech Blogs,36
2848,Ellswerth Smurfit,Personal,Chef,Canada,Ontario,Milton,Chromebook,2,Recommendation,6
2849,Vivie McOmish,Business,Student,United States,California,Oakland,Inspiron,42,Recommendation,24
2850,Adina Esler,Personal,Software Engineer,Canada,Ontario,St. Catharines,XPS,2,Social Networks,6
2851,Katusha Knowller,Personal,Software Engineer,Canada,Ontario,Peterborough,XPS,1,Recommendation,36
2852,Titus Heindle,Personal,Chef,Canada,Ontario,Norfolk County,Chromebook,1,Tech Blogs,12
2853,Sophronia Crowden,Personal,Software Engineer,United States,California,Corona,Servers,2,Recommendation,36
2854,Letti Mullineux,Personal,Chef,United States,California,San Jose,Chromebook,2,Offline,36
2855,Verne Kenneford,Business,Software Engineer,United States,California,Los Angeles,Alienware,22,Recommendation,24
2856,Reggie Harcombe,Business,Game developer,United States,California,Garden Grove,Servers,55,Offline,36
2857,Max Ould,Business,Chef,United States,California,Sacramento,Chromebook,54,Tech Blogs,36
2858,Mitch Dumsday,Personal,Student,Canada,Ontario,Concord,Chromebook,2,Social Networks,24
2859,Krissie Welling,Business,Game developer,Canada,Ontario,Dorchester,XPS,80,Social Networks,6
2860,Chloris Meeks,Business,Game developer,United States,California,Oakland,Alienware,65,Tech Blogs,6
2861,Ann-marie Mac,Personal,Student,Canada,Ontario,Pickering,Inspiron,2,Recommendation,6
2862,Annaliese Millett,Business,Student,Canada,Ontario,Amherstburg,Inspiron,33,Tech Blogs,24
2863,Rafael Merill,Personal,Software Engineer,Canada,Ontario,Innisfil,XPS,1,Recommendation,12
2864,Betty Kennaway,Personal,Chef,Canada,Ontario,Midland,Chromebook,2,Social Networks,24
2865,Otto Christopherson,Business,Chef,Canada,Ontario,Gananoque,Chromebook,32,Tech Blogs,6
2866,Caspar Reinert,Business,Chef,United States,California,Sacramento,Chromebook,99,Offline,12
2867,Monah McCloy,Business,Student,Canada,Ontario,St. Catharines,XPS,64,Offline,24
2868,Sully Colhoun,Personal,Student,Canada,Ontario,Timmins,Inspiron,2,Social Networks,36
2869,Tadeas Lindenfeld,Personal,Chef,United States,California,Irvine,Chromebook,1,Recommendation,12
2870,Irena Jertz,Personal,Game developer,Canada,Ontario,Arnprior,Alienware,1,Recommendation,36
2871,Orlando Wilce,Business,Student,United States,California,Sacramento,Chromebook,52,Tech Blogs,12
2872,Jan Skyrme,Personal,Software Engineer,Canada,Ontario,Niagara Falls,XPS,2,Offline,12
2873,Clim Clamp,Business,Game developer,United States,California,San Diego,XPS,99,Offline,12
2874,Harman Deppe,Business,Game developer,United States,California,San Bernardino,XPS,52,Recommendation,24
2875,Roxy Horrod,Personal,Game developer,United States,California,Santa Ana,Alienware,1,Offline,12
2876,Hal D'Ambrosio,Personal,Chef,United States,California,Oakland,Chromebook,1,Tech Blogs,24
2877,Phaedra Dorney,Business,Software Engineer,Canada,Ontario,Toronto,Servers,80,Social Networks,6
2878,Antonia Bensley,Personal,Student,United States,California,Los Angeles,XPS,2,Tech Blogs,12
2879,Germain Gerhartz,Personal,Game developer,United States,California,Los Angeles,Alienware,1,Social Networks,36
2880,Fionna Robardley,Personal,Game developer,Canada,Ontario,Norfolk County,Alienware,1,Recommendation,6
2881,Jerrylee Bearn,Personal,Chef,Canada,Ontario,Ajax,Chromebook,1,Recommendation,24
2882,Anastasie Lorenzetto,Business,Student,Canada,Ontario,Carleton Place,Inspiron,73,Recommendation,6
2883,Karin Pantecost,Business,Student,United States,California,Richmond,Inspiron,65,Recommendation,6
2884,Hermie Lebrun,Business,Software Engineer,Canada,Ontario,Timmins,XPS,83,Tech Blogs,24
2885,Philip Chevalier,Personal,Chef,Canada,Ontario,Renfrew,Chromebook,1,Social Networks,36
2886,Eldridge Benian,Personal,Chef,United States,California,Oakland,Chromebook,1,Tech Blogs,36
2887,Van Durnan,Business,Student,United States,California,Palmdale,Chromebook,88,Tech Blogs,6
2888,Georg Bugg,Personal,Game developer,United States,California,San Francisco,XPS,2,Offline,12
2889,Marissa Benedetti,Business,Game developer,Canada,Ontario,Orangeville,Alienware,88,Recommendation,36
2890,Rosemaria Dumbare,Business,Software Engineer,United States,California,Sacramento,Alienware,29,Recommendation,6
2891,Kelci MacFarlan,Personal,Game developer,Canada,Ontario,Peterborough,Alienware,2,Tech Blogs,6
2892,Marco Errichi,Personal,Software Engineer,United States,California,Orange,XPS,1,Tech Blogs,24
2893,Carlita Liggett,Personal,Software Engineer,Canada,Ontario,Mississauga,Alienware,2,Tech Blogs,6
2894,Ruthy Barlace,Business,Chef,United States,California,Orange,Chromebook,80,Tech Blogs,36
2895,Jackson Tommis,Business,Software Engineer,United States,California,Sacramento,XPS,43,Tech Blogs,36
2896,Hattie Vorley,Personal,Software Engineer,Canada,Ontario,Hearst,Alienware,1,Tech Blogs,24
2897,Trent Rabley,Business,Software Engineer,Canada,Ontario,Milton,Servers,88,Recommendation,36
2898,Jarrod Olive,Personal,Student,United States,California,Sacramento,Inspiron,2,Recommendation,6
2899,Waylon MacGuffog,Business,Chef,Canada,Ontario,Norfolk County,Chromebook,38,Social Networks,12
2900,Craig Cossem,Personal,Chef,United States,California,Sacramento,Chromebook,1,Tech Blogs,24
2901,Malinda Yansons,Personal,Chef,United States,California,Irvine,Chromebook,1,Tech Blogs,36
2902,Chic Edmondson,Business,Software Engineer,United States,California,San Francisco,XPS,64,Offline,12
2903,Mona Tomicki,Personal,Student,Canada,Ontario,Oakville,Inspiron,2,Social Networks,12
2904,Towny Fawssett,Personal,Chef,Canada,Ontario,Kitchener,Chromebook,1,Offline,12
2905,Brandice Coulter,Personal,Student,Canada,Ontario,Brampton,Alienware,2,Tech Blogs,12
2906,Myca Titcom,Personal,Software Engineer,United States,California,Lancaster,XPS,2,Offline,24
2907,Carter Cannaway,Business,Chef,United States,California,San Rafael,Chromebook,100,Offline,36
2908,Enrica Bill,Business,Chef,Canada,Ontario,Casselman,Chromebook,63,Offline,24
2909,Thaine Loveday,Business,Chef,Canada,Ontario,Lambton Shores,Chromebook,100,Tech Blogs,6
2910,Abbot Fitzackerley,Business,Student,Canada,Ontario,Petrolia,XPS,93,Social Networks,36
2911,Myrlene Bamsey,Business,Student,Canada,Ontario,Gananoque,Inspiron,53,Social Networks,24
2912,Nicolais Feria,Business,Student,United States,California,Sacramento,Inspiron,85,Tech Blogs,12
2913,Minerva Burnham,Business,Student,Canada,Ontario,Pembroke,Chromebook,87,Tech Blogs,36
2914,Gisela Bailie,Business,Game developer,United States,California,San Diego,Alienware,22,Offline,24
2915,Celestine Ivanuschka,Business,Student,United States,California,San Bernardino,Inspiron,73,Recommendation,36
2916,Stavros Menlow,Personal,Game developer,Canada,Ontario,North York,Alienware,1,Tech Blogs,12
2917,Dino Ridout,Personal,Game developer,Canada,Ontario,Stratford,Alienware,1,Recommendation,36
2918,Launce Chung,Personal,Game developer,Canada,Ontario,Lambton Shores,Alienware,1,Recommendation,12
2919,Dalis Malek,Personal,Software Engineer,Canada,Ontario,Powassan,Servers,1,Recommendation,36
2920,Ax Milillo,Business,Chef,Canada,Ontario,Casselman,Chromebook,27,Recommendation,6
2921,Helga Brewitt,Personal,Chef,United States,California,Sacramento,Chromebook,1,Tech Blogs,6
2922,Nerta Coalburn,Business,Software Engineer,United States,California,Los Angeles,XPS,30,Social Networks,12
2923,Shanie Pollastrone,Personal,Software Engineer,United States,California,Lancaster,Servers,1,Recommendation,12
2924,Jim Reedman,Personal,Software Engineer,United States,California,Stockton,XPS,1,Offline,24
2925,Vittorio Thompson,Business,Chef,United States,California,San Francisco,Chromebook,100,Offline,6
2926,Francine Offa,Personal,Chef,United States,California,Newport Beach,Chromebook,1,Social Networks,36
2927,Fleming Mc Gee,Personal,Chef,Canada,Ontario,Milton,Inspiron,1,Recommendation,24
2928,Collie Danne,Personal,Game developer,United States,California,San Jose,Alienware,1,Social Networks,12
2929,Land Gossage,Business,Game developer,Canada,Ontario,Peterborough,XPS,69,Recommendation,36
2930,Towny Canet,Business,Student,United States,California,Inglewood,Inspiron,69,Social Networks,36
2931,Jerri Gildea,Personal,Game developer,United States,California,Los Angeles,Alienware,2,Tech Blogs,36
2932,Ariel Isack,Business,Student,United States,California,Alhambra,XPS,76,Social Networks,6
2933,Brittne Tessyman,Business,Chef,United States,California,Pasadena,Chromebook,82,Social Networks,12
2934,Margaretta Bettlestone,Personal,Chef,Canada,Ontario,Kirkland Lake,Inspiron,1,Tech Blogs,36
2935,Hilton Hoggan,Personal,Game developer,Canada,Ontario,London,Alienware,2,Recommendation,6
2936,Dall Scamerdine,Business,Chef,Canada,Ontario,Kingston,Chromebook,53,Social Networks,12
2937,Towney Gush,Business,Chef,Canada,Ontario,St. Catharines,Chromebook,80,Tech Blogs,6
2938,Frederich Sainteau,Business,Student,United States,California,Los Angeles,Inspiron,23,Social Networks,6
2939,Vicky Kirimaa,Business,Software Engineer,Canada,Ontario,Picton,XPS,96,Offline,6
2940,Alf Haynes,Business,Student,United States,California,Oceanside,Inspiron,94,Recommendation,6
2941,Caressa Yackiminie,Business,Software Engineer,United States,California,Glendale,XPS,88,Offline,12
2942,Bidget Petranek,Personal,Game developer,United States,California,San Francisco,Alienware,1,Recommendation,12
2943,Beatrice Housego,Business,Software Engineer,United States,California,San Jose,XPS,64,Recommendation,24
2944,Jacques Southcott,Business,Student,Canada,Ontario,North Perth,Alienware,25,Tech Blogs,6
2945,Gabi O'Halloran,Business,Student,Canada,Ontario,North Perth,Inspiron,77,Social Networks,36
2946,Gerrard Muldoon,Personal,Game developer,United States,California,Pasadena,Alienware,1,Social Networks,12
2947,Xavier Ridley,Business,Student,United States,California,Bakersfield,Inspiron,60,Social Networks,24
2948,Rica Morrow,Business,Student,Canada,Ontario,Gananoque,Inspiron,26,Social Networks,6
2949,Dalia Orr,Personal,Chef,United States,California,Los Angeles,Chromebook,1,Offline,12
2950,Onfroi O'Loughane,Personal,Chef,Canada,Ontario,Greater Napanee,Chromebook,2,Recommendation,12
2951,Dorree Roskilly,Business,Software Engineer,United States,California,Garden Grove,XPS,22,Offline,24
2952,Elke Gosswell,Business,Student,Canada,Ontario,Kirkland Lake,Inspiron,61,Social Networks,12
2953,Teddie Kless,Business,Chef,United States,California,Sacramento,Chromebook,85,Offline,36
2954,Brockie Duffin,Business,Student,United States,California,San Jose,XPS,98,Social Networks,36
2955,Tressa Nassie,Business,Chef,United States,California,Oakland,Chromebook,73,Tech Blogs,12
2956,Fionna Curnock,Personal,Game developer,United States,California,Garden Grove,XPS,2,Social Networks,36
2957,Kevina Heinonen,Personal,Software Engineer,United States,California,Stockton,Servers,1,Social Networks,6
2958,Norrie Neachell,Personal,Game developer,United States,California,Palmdale,Alienware,2,Offline,24
2959,Bertie Shaughnessy,Business,Game developer,Canada,Ontario,Midland,Alienware,88,Offline,6
2960,Horst Cuttell,Business,Chef,United States,California,Van Nuys,Chromebook,47,Social Networks,6
2961,Tallie Goady,Business,Student,Canada,Ontario,Prince Edward,Inspiron,41,Offline,24
2962,Nanon Bosson,Business,Software Engineer,Canada,Ontario,Ottawa,Servers,68,Recommendation,12
2963,Vassili Fortye,Personal,Software Engineer,United States,California,Sacramento,XPS,1,Recommendation,36
2964,Giacobo Fache,Business,Game developer,United States,California,San Diego,Alienware,30,Tech Blogs,6
2965,Cody Lacrouts,Personal,Game developer,Canada,Ontario,North Bay,Alienware,2,Tech Blogs,36
2966,Ravid De Cristofalo,Personal,Chef,United States,California,Sacramento,Chromebook,1,Recommendation,36
2967,Regen Gudgeon,Business,Software Engineer,Canada,Ontario,Smiths Falls,Servers,53,Social Networks,24
2968,Isis Christal,Personal,Software Engineer,United States,California,Santa Ana,Servers,2,Offline,6
2969,Henry Bagster,Business,Student,Canada,Ontario,Bancroft,Inspiron,66,Recommendation,6
2970,Danita Wyldbore,Business,Chef,United States,California,San Jose,Chromebook,41,Recommendation,24
2971,Oliviero Muckeen,Personal,Software Engineer,Canada,Ontario,Pickering,XPS,1,Recommendation,24
2972,Ivie Juorio,Personal,Game developer,United States,California,Pasadena,Alienware,2,Social Networks,6
2973,Nari Cona,Business,Chef,United States,California,Fresno,Chromebook,22,Offline,6
2974,Base Carik,Business,Software Engineer,United States,California,Sacramento,XPS,75,Social Networks,36
2975,Nickolai Dionisetto,Business,Software Engineer,Canada,Ontario,Parry Sound,Servers,48,Recommendation,24
2976,Babita Stroband,Business,Student,United States,California,Sacramento,Inspiron,21,Tech Blogs,6
2977,Jeffry Judson,Personal,Chef,Canada,Ontario,Parry Sound,Chromebook,2,Recommendation,36
2978,Anjela Larkins,Business,Software Engineer,Canada,Ontario,Kitchener,XPS,69,Offline,12
2979,Simeon Chomicki,Business,Chef,Canada,Ontario,Atikokan,Chromebook,84,Recommendation,12
2980,Laney Oattes,Personal,Game developer,United States,California,Garden Grove,Alienware,2,Social Networks,6
2981,Kelly Haggarth,Personal,Game developer,United States,California,Fullerton,XPS,2,Tech Blogs,6
2982,Elsa Kingswood,Business,Chef,United States,California,Sacramento,Chromebook,61,Tech Blogs,12
2983,Atlante Woodroffe,Personal,Chef,Canada,Ontario,Waterloo,Chromebook,1,Tech Blogs,36
2984,Cordie Oliphand,Business,Software Engineer,Canada,Ontario,Powassan,XPS,64,Recommendation,12
2985,Carce Leuren,Business,Student,United States,California,Pasadena,Inspiron,85,Tech Blogs,24
2986,Larina Luckman,Personal,Student,United States,California,Los Angeles,Inspiron,1,Offline,12
2987,Trever Prickett,Business,Software Engineer,Canada,Ontario,Hearst,XPS,83,Social Networks,6
2988,Myrwyn MacGibbon,Business,Chef,Canada,Ontario,Willowdale,Chromebook,74,Offline,36
2989,Lorant Breewood,Business,Game developer,Canada,Ontario,Owen Sound,Alienware,96,Social Networks,24
